"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_8h"
"SVEN_4842"	"SMD07376"	5215719	5216087	"+"	"WhiB-family transcriptional regulator"	"1"	829	10.0382	167	0.554525787999999
"SVEN_2790"	"SMD04400"	3062196	3063479	"+"	"Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr%2C subfamily A1"	"1"	1291	9.59873	50	0.547105092000002
"SVEN_1611"	"SMD02755"	1798418	1798831	"+"	"Transcriptional regulator%2C MerR family"	"1"	935	9.92357	2	0.498029449
"SVEN_2377"	"SMD03808"	2570976	2572415	"-"	"GTP-binding protein Obg"	"1"	177	11.535	107	0.468552641
"SVEN_5530"	"SMD08337"	6012254	6013153	"+"	"hypothetical protein"	"1"	1297	9.59873	25	0.450415912333332
"SVEN_5516"	"SMD08316"	5995058	5995339	"-"	"Phosphocarrier protein of PTS system"	"1"	1037	9.83439	72	0.449263605333334
"SVEN_5528"	"SMD08335"	6009793	6010659	"+"	"Thiosulfate sulfurtransferase%2C rhodanese"	"1"	605	10.2994	89	0.430603477333334
"SVEN_4402"	"SMD06764"	4747532	4747717	"+"	"Methionine aminopeptidase"	"1"	361	10.8726	254	0.393580489333333
"SVEN_6847"	"SMD10151"	7499769	7499942	"+"	"hypothetical protein"	"1"	427	10.6879	41	0.359629315999999
"SVEN_2114"	"SMD03454.2"	2299432	2299596	"+"	"hypothetical protein"	"1"	1091	9.7707	192	0.355177108666666
"SVEN_4755"	"SMD07250"	5117228	5117455	"-"	"hypothetical protein"	"1"	1155	9.71975	208	0.355021635
"SVEN_6141"	"SMD09176"	6692467	6696369	"-"	"non-ribosomal peptide synthetase%2C terminal component"	"1"	501	10.5159	290	0.336668241666667
"SVEN_0850"	"SMD01590"	973584	974927	"+"	"putative integral membrane protein"	"1"	385	10.8153	20	0.323649691333333
"SVEN_1163"	"SMD02076"	1311910	1313091	"-"	"Glycerophosphoryl diester phosphodiesterase"	"1"	1177	9.69427	262	0.319744883
"SVEN_1881"	"SMD03139"	2091780	2094305	"+"	"hypothetical protein"	"1"	1197	9.66879	29	0.313270333999999
"SVEN_1603"	"SMD02745"	1790788	1792158	"-"	"hypothetical protein"	"1"	649	10.2484	114	0.311754211333334
"SVEN_6142"	"SMD09179"	6696698	6699493	"+"	"hypothetical protein"	"1"	501	10.5159	39	0.304006498666666
"SVEN_3798"	"SMD05842"	4121679	4122617	"-"	"Proline iminopeptidase"	"1"	927	9.92994	293	0.295870356
"SVEN_3867"	"SMD05943"	4199956	4201140	"-"	"Hypothetical protein YgaF"	"1"	61	12.5096	38	0.282195890000001
"SVEN_2927"	"SMD04596"	3197243	3197509	"+"	"Prevent host death protein%2C Phd antitoxin"	"1"	861	9.99363	53	0.278053400333333
"SVEN_4808"	"SMD07329"	5171927	5172532	"+"	"putative integral membrane protein"	"1"	443	10.6306	219	0.265120585666666
"SVEN_6064"	"SMD09072"	6605376	6606590	"-"	"5-nucleotidase"	"1"	1003	9.85987	222	0.262649980000001
"SVEN_4161"	"SMD06414"	4502673	4503668	"+"	"hypothetical protein"	"1"	59	12.5669	139	0.261958302666667
