# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests	neg_sites_in_bin	neg_sites	neg_adj_pvalue	log_neg_adj_pvalue	fisher_adj_pvalue	log_fisher_adj_pvalue
   1	1                         MEME	8.1e-020	   1.6e-022	         -50.19	         0.0	       42	        486	          29	         36	  0.08642	6.6e-025	       242	         428	       4824	1.0e0000	           0.00		8.5e-022	         -48.52	
   1	2                         MEME	6.0e0000	   1.2e-002	          -4.44	         0.0	       80	        480	          10	         16	  0.16667	5.0e-005	       239	         125	        704	1.0e0000	           0.00		2.7e-002	          -3.61	
   2	AWWA                     DREME	1.6e-005	   3.1e-008	         -17.30	         0.0	       53	        497	          18	         29	  0.10664	1.2e-010	       248	         179	       1715	1.0e0000	           0.00		1.2e-008	         -18.23	
   2	ATW                      DREME	2.8e-001	   5.5e-004	          -7.51	         0.0	      152	        498	          24	         35	  0.30522	2.2e-006	       248	        1646	       5459	1.0e0000	           0.00		8.5e-004	          -7.07	
   2	CTKTC                    DREME	9.0e0000	   1.8e-002	          -4.03	         0.0	      148	        496	          20	         32	  0.29839	7.3e-005	       247	        1447	       4875	1.0e0000	           0.00		3.1e-002	          -3.47	
   2	GAGSACA                  DREME	1.0e0000	   2.1e-003	          -6.18	         0.0	      222	        494	          23	         27	  0.44939	8.4e-006	       246	        2466	       5468	1.0e0000	           0.00		5.2e-003	          -5.25	
   2	AGAGGTRA                 DREME	9.1e0000	   1.8e-002	          -4.01	         0.0	      137	        493	           9	         10	  0.27789	7.4e-005	       246	         579	       2031	1.0e0000	           0.00		2.4e-002	          -3.74	
   2	ATCGSAA                  DREME	3.4e0000	   6.7e-003	          -5.00	         0.0	      138	        494	          19	         30	  0.27935	2.7e-005	       246	        1455	       5385	1.0e0000	           0.00		8.8e-003	          -4.73	
   3	EXPREG_00000020 LexA_C.glutamicum	1.0e-002	   2.1e-005	         -10.78	         0.0	       44	        484	          12	         22	  0.09091	8.6e-008	       241	         216	       2427	1.0e0000	           0.00		2.3e-005	         -10.70	
   3	EXPREG_00000050  PhoP_Y.pestis	4.3e-003	   8.5e-006	         -11.67	         0.0	       38	        480	          12	         23	  0.07917	3.6e-008	       239	          84	       1066	1.0e0000	           0.00		1.6e-005	         -11.03	
   3	EXPREG_000000e0 CcpA_S.pneumoniae	1.7e-001	   3.3e-004	          -8.02	         0.0	       89	        481	           8	          8	  0.18503	1.4e-006	       240	          73	        366	1.0e0000	           0.00		8.8e-004	          -7.04	
   3	EXPREG_00000290 LuxR_V.campbellii	6.2e-003	   1.2e-005	         -11.31	         0.0	       30	        480	           9	         15	  0.06250	5.1e-008	       239	          34	        518	1.0e0000	           0.00		5.3e-005	          -9.85	
   3	EXPREG_00000370 Fur_A.ferrooxidans	1.1e-001	   2.1e-004	          -8.46	         0.0	       46	        480	          11	         21	  0.09583	8.8e-007	       239	          71	        746	1.0e0000	           0.00		3.8e-004	          -7.88	
   3	EXPREG_000007c0     Fur_E.coli	3.4e0000	   6.7e-003	          -5.01	         0.0	       58	        470	           5	          5	  0.12340	2.9e-005	       234	          11	         64	1.0e0000	           0.00		8.7e-002	          -2.44	
   3	EXPREG_00000800    ArcA_E.coli	3.4e-001	   6.8e-004	          -7.30	         0.0	       28	        480	           6	          9	  0.05833	2.8e-006	       239	          21	        325	1.0e0000	           0.00		2.7e-003	          -5.91	
   3	EXPREG_00000810 OmpR_S.enterica	8.9e-004	   1.8e-006	         -13.25	         0.0	       36	        492	          13	         26	  0.07317	7.2e-009	       245	         312	       3828	1.0e0000	          -0.00		8.3e-006	         -11.69	
   3	EXPREG_00000840     Lrp_E.coli	2.8e-002	   5.5e-005	          -9.80	         0.0	      176	        486	          23	         27	  0.36214	2.3e-007	       242	        1178	       3287	1.0e0000	           0.00		5.0e-005	          -9.90	
   3	EXPREG_000008b0 Fur_V.cholerae	4.5e-003	   8.8e-006	         -11.64	         0.0	       62	        478	          13	         19	  0.12971	3.7e-008	       238	          84	        504	9.0e-001	          -0.10		3.7e-004	          -7.91	
   3	EXPREG_000008e0 PhoP_S.enterica	4.8e-003	   9.5e-006	         -11.57	         0.0	       56	        474	           9	         10	  0.11814	4.0e-008	       236	          54	        401	1.0e0000	           0.00		5.8e-005	          -9.75	
   3	EXPREG_00000950    PhoP_E.coli	1.2e-002	   2.5e-005	         -10.62	         0.0	       48	        478	           7	          7	  0.10042	1.0e-007	       238	          24	        217	1.0e0000	           0.00		1.2e-004	          -9.01	
   3	EXPREG_000009a0 AmpR_P.aeruginosa	3.4e-006	   6.7e-009	         -18.82	         0.0	       57	        485	          21	         36	  0.11753	2.8e-011	       242	         657	       5589	1.0e0000	           0.00		8.7e-009	         -18.56	
   3	EXPREG_000009e0 RpoN_S.enterica	5.4e0000	   1.1e-002	          -4.53	         0.0	       55	        483	           8	         14	  0.11387	4.5e-005	       241	         174	       1573	1.0e0000	           0.00		1.0e-002	          -4.59	
   3	EXPREG_00000b00    CsgD_E.coli	4.2e-004	   8.2e-007	         -14.01	         0.0	      148	        484	          25	         30	  0.30579	3.4e-009	       241	         662	       2185	1.0e0000	           0.00		8.9e-007	         -13.94	
   3	EXPREG_00000b50 Vfr_P.aeruginosa	2.7e-001	   5.3e-004	          -7.54	         0.0	       85	        469	          16	         27	  0.18124	2.3e-006	       234	         405	       2278	1.0e0000	           0.00		5.0e-004	          -7.60	
   3	EXPREG_00000c80 Fur_P.aeruginosa	1.9e-003	   3.7e-006	         -12.50	         0.0	       60	        482	          12	         16	  0.12448	1.5e-008	       240	          58	        423	1.0e0000	           0.00		3.0e-005	         -10.43	
